,codename,guname,title,date,place,org_name,use_trgt,use_fee,player,program,etc_desc,org_link,main_img,rgstdate,ticket,strtdate,end_date,themecode
448,문화교양/강좌,광진구,[서울상상나라] 소리예술가,2022-07-02~2022-12-31,지하 1층 표현놀이실,https://www.seoulchildrensmuseum.org/education/educationList.do,5세 이상 어린이,"8,000원",,,,https://www.seoulchildrensmuseum.org/education/educationList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c1a351a667f4436c89c832dfb291c105&thumb=Y,2022-06-10,기관,2022-07-02 00:00:00.0,2022-12-31 00:00:00.0,어린이/청소년 문화행사
449,축제-기타,노원구,2022년 서울생활사박물관 연간 문화행사 안내,2022-07-02~2022-10-29,서울생활사박물관,서울생활사박물관,홈페이지 참고,,,,,https://museum.seoul.go.kr/sulm/board/NR_boardView.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b0359a044726488f9c1756debd35abd2&thumb=Y,2022-06-24,기관,2022-07-02 00:00:00.0,2022-10-29 00:00:00.0,
450,문화교양/강좌,구로구,라온도기 마을학교 모집안내,2022-07-02~2022-09-03,"청년이룸 상상교육실 (천왕역 / 오리로 1130, B1)",구로문화재단,"구로구 초등학생, 중학생",홈페이지 참고,,,,https://www.guroartsvalley.or.kr/user/board/boardDefaultView.do?page=1&pageST=&pageSV=&itemCd1=&itemCd2=&menuCode=mn011803&boardId=12049&index=0,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c19f0922d9fc4fadbb7b82f003de5e97&thumb=Y,2022-06-14,기관,2022-07-02 00:00:00.0,2022-09-03 00:00:00.0,
451,기타,은평구,[구립증산정보도서관] 2022 꼬꼬마 여름독서 챌린지,2022-07-02~2022-08-28,모자열람실,, 4~9세 유아 및 어린이 누구나,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1467&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=10eb515c20b749598d43c490ef00bed1&thumb=Y,2022-07-03,기관,2022-07-02 00:00:00.0,2022-08-28 00:00:00.0,
452,문화교양/강좌,중랑구,[중랑문화재단 중랑상봉도서관] ‘다시배움1750’ 디지털리터러시 교육,2022-07-02~2022-08-27,중랑상봉도서관,,50대 이상 중장년층,,,,,http://www.jungnanglib.seoul.kr/sblib/index.php?g_page=event&m_page=event02&libCho=MG&page=1&bb_code=14936&view=read&wd=99,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2b39477596e24bd5ad999032daf54b7a&thumb=Y,2022-06-09,기관,2022-07-02 00:00:00.0,2022-08-27 00:00:00.0,기타
453,축제-기타,종로구,[행사] 돈의문박물관마을 ‘시계와 생활’ 전시 연계 '시계수리방' 오픈 안내,2022-07-02~2022-08-27,돈의문박물관 내 삼대가옥,돈의문박물관마을,홈페이지 참고,,,,,http://dmvillage.info/bbs/board.php?bo_table=notice&wr_id=233,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=582098bea9434e00961afb548e52b723&thumb=Y,2022-07-04,기관,2022-07-02 00:00:00.0,2022-08-27 00:00:00.0,
454,문화교양/강좌,광진구,[서울상상나라] 파인애플 파이,2022-07-02~2022-07-31,지하 1층 요리놀이실,https://www.seoulchildrensmuseum.org/education/educationList.do,5세 이상 어린이,"12,000원",,,,https://www.seoulchildrensmuseum.org/education/educationList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c32b0bea84f448638a9bb06f4324d561&thumb=Y,2022-06-10,기관,2022-07-02 00:00:00.0,2022-07-31 00:00:00.0,어린이/청소년 문화행사
455,문화교양/강좌,광진구,[서울상상나라]  여름 편수 만두,2022-07-02~2022-07-31,지하 1층 요리놀이실,https://www.seoulchildrensmuseum.org/education/educationList.do,4세 이상 어린이와 보호자 1인,"14,000원",,,,https://www.seoulchildrensmuseum.org/education/educationList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a3a3e1f65294499d88cfbd5203354540&thumb=Y,2022-06-10,기관,2022-07-02 00:00:00.0,2022-07-31 00:00:00.0,어린이/청소년 문화행사
456,문화교양/강좌,종로구,"우리소리도서관 꿈다락 토요문화학교 [할미가 간다, 덩 더 쿵따라기] 모집안내",2022-07-02~2022-07-30,우리소리도서관,https://www.jfac.or.kr/site/main/program/educ_always_list_view?pgIdx=1839,초등학교 3-4학년,무료,,"꿈다락 토요문화학교 <할미가 간다, 덩 더 쿵따라기>는 우리 아이들이 또래 친구들과 함께 문화예술로 소통하고, 탈춤 체험을 통해 전통연희에 대한 친근감을 높일 수 있도록 전통 문화예술 교육 단체 '프로젝트 아나야'와 협력하여 진행하는 프로그램입니다.",,https://www.jfac.or.kr/site/main/program/educ_always_list_view?pgIdx=1839,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1e848e8506914aa9bc61806b8b532493&thumb=Y,2022-06-29,기관,2022-07-02 00:00:00.0,2022-07-30 00:00:00.0,어린이/청소년 문화행사
457,기타,마포구,[서강도서관][7월/어린이메이킹] 종이 마스터 / 해봄+ing,2022-07-02~2022-07-23,4층 어린이자료실 해봄,,초등 2~3학년 어린이 12명 / 초등 4~5학년 어린이 12명,,,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=5147,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=03ac9487af57441eb1496c111d7333e7&thumb=Y,2022-06-23,기관,2022-07-02 00:00:00.0,2022-07-23 00:00:00.0,기타
458,문화교양/강좌,관악구,관악구립도서관 길 위의 인문학 3강 [지구온도 1.5°C 의 약속 ],2022-07-02~2022-07-16,조원도서관 (서울특별시 관악구 조원로12길 25),,초등학생,,,,,https://www.gfac.or.kr/html/course/course2.html,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=715ba355edf8493ba16e9de43412216b&thumb=Y,2022-06-08,기관,2022-07-02 00:00:00.0,2022-07-16 00:00:00.0,기타
459,영화,마포구,[알림] 만화의집 작은극장 정기상영 안내(~7/10),2022-07-02~2022-07-10,서울애니메이션센터 1층 만화의집 작은극장,서울애니메이션센터,홈페이지 참고,,,,,https://www.ani.seoul.kr/ani/introduce/notice/view.sba?bIdx=3623&pageIndex=&searchCate=&searchCondition=0&searchKeyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=351bbd7e8e4d4fc9a6133bb03ea080cd&thumb=Y,2022-06-30,기관,2022-07-02 00:00:00.0,2022-07-10 00:00:00.0,
460,전시/미술,구로구,Lost & Found (노태훈 이승연 여행사진전),2022-07-02~2022-07-05,서울생활문화센터 신도림 다목적홀 A,,제한 없음,,,,,https://open.kakao.com/o/gLteIcme,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=503d20f0c73842daae96be13e371c703&thumb=Y,2022-06-20,시민,2022-07-02 00:00:00.0,2022-07-05 00:00:00.0,
461,문화교양/강좌,노원구,[서울생활사박물관] 기획전 '우리 같이 놀자' 연계 교육 프로그램,2022-07-02~2022-07-03,서울생활사박물관,,어린이,,,,,https://museum.seoul.go.kr/sulm/board/NR_boardList.do?bbsCd=1005,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=96cf1d5b46cc491aad2f083cecdd9315&thumb=Y,2022-06-09,기관,2022-07-02 00:00:00.0,2022-07-03 00:00:00.0,어린이/청소년 문화행사
462,국악,종로구,공명의 창작음악 [강과 사람들],2022-07-02~2022-07-03,서울돈화문국악당,,전체관람가,"전석 20,000원",월드뮤직그룹 공명,공명의 창작음악 <강과 사람들>,,https://sdtt.or.kr/user/program/2022/05/1110,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0c72ef445cbb403488dab801556110fe&thumb=Y,2022-06-22,기관,2022-07-02 00:00:00.0,2022-07-03 00:00:00.0,
463,콘서트,마포구,추억의 90-00 콘서트 [어떤가요],2022-07-02~2022-07-02,마포아트센터 아트홀맥,,미취학아동입장불가,"R석 44,000원, S석 33,000원, A석 22,000원","출연 :　조정현, K2김성면, 이규석, 에메랄드캐슬 지우, 이정봉",,,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2023&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a7757895f848459c9de39f29ef1a5b07&thumb=Y,2022-04-27,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,기타
464,뮤지컬/오페라,금천구,[금천뮤지컬센터] 창작뮤지컬 '내 마음의 17세',2022-07-02~2022-07-02,금천뮤지컬센터 금천예술극장,금천문화재단,7세 이상,사전예약제,,,,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3475&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=04af27e6ed904a84a9046b4db9ab2b68&thumb=Y,2022-06-16,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,
465,클래식,금천구,[온스테이지] 브람스를 좋아하세요?,2022-07-02~2022-07-02,금나래아트홀 공연장,금천문화재단,전체관람가,"전석 20,000원",,,,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3474&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9997ccfcea224e62862eea04adf83740&thumb=Y,2022-06-16,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,
466,문화교양/강좌,종로구,"2022 한 주제로 함께 읽기, 마음버스 김유 작가와의 만남",2022-07-02~2022-07-02,우리소리도서관 온라인 ZOOM ,,6~10세 어린이 ,,,,,https://www.jfac.or.kr/site/main/home,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=58536736a7034a04aa8443b08083c910&thumb=Y,2022-06-15,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,어린이/청소년 문화행사
467,뮤지컬/오페라,금천구,창작뮤지컬[내 마음의 17세],2022-07-02~2022-07-02,금천뮤지컬센터 금천예술극장,,7세이상,무료,,"관내 주민들과 전문 뮤지컬 배우들이 재해석한 작품으로, 누구에게나 있었던 가장 풋풋하고 찬란한 17세의 감성을 느낄 수 있는 창작뮤지컬",,https://www.gcfac.or.kr,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=34b184b0080847b69f8a038dc6e273b3&thumb=Y,2022-06-08,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,어린이/청소년 문화행사
468,콘서트,노원구,인문학북콘서트 '인지하지 못했던 사사로운 것들' 3회차 나를 배우는 그림책,2022-07-02~2022-07-02,노원어린이극장,,8세 이상 ,무료,,,,www.nowonarts.kr,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d127af5ad63b4e5280f16e743d01c202&thumb=Y,2022-06-09,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,어린이/청소년 문화행사
469,콘서트,종로구,22. 7. 2.(토) 서울생활사박물관 문화행사[레트로콘서트],2022-07-02~2022-07-02,서울생활사박물관,서울역사박물관,어린이 및 일반시민,,,,,https://museum.seoul.go.kr/www/board/NR_boardList.do?bbsCd=1018&sso=ok,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=40398a18d14f4715a7a0596df76e82c7&thumb=Y,2022-06-22,기관,2022-07-02 00:00:00.0,2022-07-02 00:00:00.0,
470,전시/미술,은평구,사비나미술관 전시와 음악이 있는 밤,2022-07-01~2022-10-21,사비나미술관,,은평구민 및 은평구를 방문한 관광객 등,,,,,https://www.savinamuseum.com/kor/eduview.action?cpage=1&eduidx=186&categb=AB&categblunch=&searchFlag=&searchValue=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2364492410a14f089f45c4dc0c9627a3&thumb=Y,2022-06-20,기관,2022-07-01 00:00:00.0,2022-10-21 00:00:00.0,
471,기타,마포구,[서강도서관][7-9월/어린이갤러리] 상상으로 채우는 세상,2022-07-01~2022-09-30,4층 어린이자료실,,누구나,,,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=5267,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3758961fe6244833b2d12fbc722a6607&thumb=Y,2022-07-02,기관,2022-07-01 00:00:00.0,2022-09-30 00:00:00.0,기타
472,문화교양/강좌,도봉구,무중력지대 도봉 [사심가득클래스] 수강생 모집 (7/1 ~ 9/16),2022-07-01~2022-09-16,서울특별시 도봉구 창동3,,청년 만19세~39세,"기본비용 5,000원",,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=717&searchkey=NAME&search_gb=03&gubun=05&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=162edc03a2d84f74b28f52560fa1b4ac&thumb=Y,2022-07-18,기관,2022-07-01 00:00:00.0,2022-09-16 00:00:00.0,
473,문화교양/강좌,구로구,[구로구립 궁동어린이도서관] 2022년 여름방학 프로그램 안내,2022-07-01~2022-08-31,궁동어린이도서관,,도서관이용자,,,,,https://lib.guro.go.kr/#/libprg/culture-lecture/detail/2218,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=714f6a9b41ea474b8b475fa8c622c622&thumb=Y,2022-06-15,기관,2022-07-01 00:00:00.0,2022-08-31 00:00:00.0,어린이/청소년 문화행사
474,문화교양/강좌,구로구,[구로구립]꿈마을도서관 '교과서에 풍덩!(9세)',2022-07-01~2022-08-26,꿈마을도서관 3층 프로그램실,,9세,,,,,https://lib.guro.go.kr/#/libprg/culture-lecture/detail/2213,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d0383d18b7704e168930ead9c6029d70&thumb=Y,2022-06-15,기관,2022-07-01 00:00:00.0,2022-08-26 00:00:00.0,기타
475,문화교양/강좌,구로구,[구로구립] 꿈마을도서관 '교과서에 풍덩!(8세)',2022-07-01~2022-08-26,꿈마을도서관 3층 프로그램실,,8세,,,,,https://lib.guro.go.kr/#/libprg/culture-lecture/detail/2214,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0c034beaef234060883ee610fe37649f&thumb=Y,2022-06-15,기관,2022-07-01 00:00:00.0,2022-08-26 00:00:00.0,기타
476,기타,마포구,[서강도서관][7월/행사] 7월 문화프로그램 안내,2022-07-01~2022-07-31,마포구립서강도서관,,누구나,,,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=5187,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e8bfb9dad2034204803f719521cc3a51&thumb=Y,2022-06-23,기관,2022-07-01 00:00:00.0,2022-07-31 00:00:00.0,기타
477,기타,중구,[서울애니메이션센터] 도심 속 문화체험공간! 만화도서관 & 애니소풍,2022-07-01~2022-07-31,"서울애니메이션센터 1,2층",,어린이/청소년/성인,"만화의집(무료) / 유료(애니소풍) 성인 4,000원, 어린이 6,000원",,,,http://www.ani.seoul.kr/ani/introduce/facilities.sba,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4ee8d287bdc54438a950e6fb426acb55&thumb=Y,2022-06-09,기관,2022-07-01 00:00:00.0,2022-07-31 00:00:00.0,기타
478,전시/미술,서초구,서리풀청년아트갤러리 시각예술 기획전시_작가의 레시피 (Artists'Recipes),2022-07-01~2022-07-30,서리풀청년아트갤러리,서초문화재단,전체,,,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=460,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e85f71b882f149e8940de83d4b65f02c&thumb=Y,2022-07-01,기관,2022-07-01 00:00:00.0,2022-07-30 00:00:00.0,
479,기타,마포구,[서강도서관][7월/어린이메이킹] 해봄아 노올자! / 해봄맘껏Time,2022-07-01~2022-07-30,4층 어린이자료실 해봄,,초등 1-6학년 어린이 (요일별 6명),,,,,https://mplib.mapo.go.kr/sglib/MENU1199/PGM3028/eventDetail.do?currentPageNo=1&eventSn=5167,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=023eb6f0b37a4e17b77eebcd8cab545c&thumb=Y,2022-06-23,기관,2022-07-01 00:00:00.0,2022-07-30 00:00:00.0,기타
480,문화교양/강좌,종로구,2022년 '심야공방' 7월 프로그램 수강생 모집,2022-07-01~2022-07-28,돈화문 서울무형문화재교육전시장,,일반교육프로그램 수강 이력이 없는 시민,,,,,http://www.seoulmaster.co.kr/bbs/board.php?bo_table=bbs1&wr_id=99,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d76d71dbc86c4550bd8dd4fb68346147&thumb=Y,2022-06-07,기관,2022-07-01 00:00:00.0,2022-07-28 00:00:00.0,
481,연극,종로구,2022 쉽게 보는 셰익스피어시리즈 [로미오와 줄리엣],2022-07-01~2022-07-17,세종M씨어터,,만 4세이상 관람가,"R석 40,000원 / S석 30,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33272&menuNo=200004&sdate=2022-07-10&searchWrd=&searchSort=2&searchCnd=1&edate=2022-07-10&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a90eae6b878a4b1890aaf2ab09fa8d04&thumb=Y,2022-05-30,기관,2022-07-01 00:00:00.0,2022-07-17 00:00:00.0,
482,클래식,종로구,제4회 소노로스 앙상블 정기연주회,2022-07-01~2022-07-01,세종체임버홀,세종문화회관,미취학 아동 입장불가,"R석 70,000원 / S석 50,000원 / A석 30,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33359&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c471e4e9f921458196d452e3b5a5cd09&thumb=Y,2022-07-01,기관,2022-07-01 00:00:00.0,2022-07-01 00:00:00.0,
483,클래식,금천구,[무료공연] 2022 금천우리동네오케스트라 향상음악회 '항상 옆에 있는 우리',2022-07-01~2022-07-01,금나래아트홀,금천문화재단,전체관람가,,,,,https://gcfac.or.kr/board/noticeDetail?notice_gb=&board_seq=7790&gcfac_menu_cd=U0139&currRow=1&scType=all&srch_input=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=312f2cc85e734300aeff1c3c14913705&thumb=Y,2022-06-28,기관,2022-07-01 00:00:00.0,2022-07-01 00:00:00.0,
484,문화교양/강좌,구로구,[구로구립 궁동어린이도서관] 길 위의 인문학 2차주제 '메타버스' 모집,2022-06-30~2022-07-30,"강의 -온라인 ZOOM, 탐방 - 국립과천과학관",,초등학생 3~6학년,무료,김윤숙 강사,2022년 구로구립 궁동어린이도서관 「길 위의 인문학 」접수,,https://lib.guro.go.kr/#/libprg/culture-lecture/detail/2203,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f8bbefed72a9451d9125b8ac152fb2f9&thumb=Y,2022-06-08,기관,2022-06-30 00:00:00.0,2022-07-30 00:00:00.0,어린이/청소년 문화행사
485,영화,마포구,성평등 영화강좌 [2022 씨네페미니즘학교],2022-06-30~2022-07-28,"실시간 온라인 강의(ZOOM 접속, 비대면)",,동시대 첨예하고 논쟁적인 여성주의 이론과 영화비평에 관심있는 서울시민,강좌당 1만원(패키지 수강시 10%할인),"황미요조 서울국제여성영화제 프로그래머, 김소희 영화평론가, 정보라 번역가/소설가, 코트니 스티븐스 영화감독, 강유가람 영화감독","서울시 성평등기금의 후원으로 진행되는 <2022 씨네페미니즘학교>는 여성주의 시각을 바탕으로 영화 비평의 깊이를 더해주는 공론의 장을 마련, 서울시민의 성인지 감수성을 확대하고 성숙하고 평등한 문화 기반을 마련하고자 합니다.",,https://siwff.or.kr/kor/artyboard/Mboard.asp?Action=view&strBoardID=RAYO_V9DG&intSeq=21947,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7540e39aa6c84522917dfcfbaeb23a30&thumb=Y,2022-06-10,기관,2022-06-30 00:00:00.0,2022-07-28 00:00:00.0,여성 문화행사
486,문화교양/강좌,도봉구,시민기획프로젝트 [쓰레기 영웅의 그림책],2022-06-30~2022-07-09,평화문화진지,도봉문화재단,시민,"5,000원",,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=715&searchkey=NAME&search_gb=&gubun=05&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9a36ad42f41242f29a0317903114f7dc&thumb=Y,2022-06-17,기관,2022-06-30 00:00:00.0,2022-07-09 00:00:00.0,
487,연극,강북구,파경 : 대한민국신진연출가전,2022-06-30~2022-07-03,꿈의숲 퍼포먼스홀,,만 13세이상 관람가,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33236&menuNo=200004&sdate=2022-06-29&searchWrd=&searchSort=1&searchCnd=1&edate=2022-07-29&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4816d56afbb24ae181b48ecb82b45f24&thumb=Y,2022-06-29,기관,2022-06-30 00:00:00.0,2022-07-03 00:00:00.0,
